date,station_id,station_name,chl_a_observed,is_observed,source_observation_count,source_files,source_rows,chl_a_imputed,doy_kernel_climatology,harmonic_huber,pchip_short_gap,analog_residual,nearest_observation_gap_days,gap_length_days,imputation_cap,historical_source_observation_count,boundary_blend_days,imputation_method,is_imputed,is_short_gap_imputed,is_long_gap_imputed,imputation_uncertainty_proxy
2024-10-24,pucon,Pucón,,False,0,,,2.159233314241432,2.359693921537078,2.0559402165117335,0.9266785470309686,0.283717921196155,56.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-25,pucon,Pucón,,False,0,,,2.1045148237744837,2.3610465506041467,2.058066320397071,0.9264974694852626,0.08302166528854149,55.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-26,pucon,Pucón,,False,0,,,2.3062319199454784,2.36185345252971,2.058115245488066,0.9263224042340463,0.80160073475228,54.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-27,pucon,Pucón,,False,0,,,2.1506514443864297,2.3620268561993516,2.0560527798924624,0.9261532503704664,0.24778199848247479,53.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-28,pucon,Pucón,,False,0,,,2.1882015480897485,2.3617294224143817,2.051856721314377,0.9259899069876686,0.3870438921375689,52.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-29,pucon,Pucón,,False,0,,,2.1537494602278073,2.361245472213807,2.045517207431831,0.9258322731787997,0.2718646615203496,51.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-30,pucon,Pucón,,False,0,,,1.9697680628361103,2.35988045213998,2.037036917097408,0.9256802480370054,-0.37310318792821423,50.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-10-31,pucon,Pucón,,False,0,,,1.9149057443364683,2.3582973183720264,2.026431137905941,0.9255337306554328,-0.5541711943784651,49.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-01,pucon,Pucón,,False,0,,,1.9620234163215917,2.3567051926555815,2.013727698084397,0.925392620127227,-0.3687575448221004,48.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-02,pucon,Pucón,,False,0,,,2.130602519324666,2.354531884271287,1.998966763146524,0.9252568155455352,0.2539382933303967,47.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-03,pucon,Pucón,,False,0,,,1.9385928835715667,2.3515971550735233,1.9822005002507905,0.9251262160035031,-0.4073482237473385,46.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-04,pucon,Pucón,,False,0,,,2.0742180876703706,2.34767097526628,1.9634926156366417,0.9250007205942774,0.10576535112244415,45.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-05,pucon,Pucón,,False,0,,,2.2497424199231957,2.343425669711383,1.9429177728243052,0.924880228411004,0.7640827601958804,44.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-06,pucon,Pucón,,False,0,,,2.1602272720304,2.339112924898378,1.9205609013851748,0.9247646385468293,0.4778892434923345,43.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-07,pucon,Pucón,,False,0,,,2.0565736938695385,2.3347828329596734,1.8965164079670291,0.9246538500948996,0.14304791087297314,42.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-08,pucon,Pucón,,False,0,,,1.9656335891113466,2.329806790359797,1.8708873028436832,0.9245477621483609,-0.14326004201725967,41.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-09,pucon,Pucón,,False,0,,,2.0440573819162435,2.3244567610196207,1.8437842565147338,0.9244462738003598,0.1777104040344958,40.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-10,pucon,Pucón,,False,0,,,2.04616086587426,2.318769411246512,1.815324601781879,0.9243492841440422,0.22830875131021078,39.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-11,pucon,Pucón,,False,0,,,1.9214562431281872,2.3127049598708687,1.7856312972595303,0.9242566922725546,-0.1718222184628937,38.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-12,pucon,Pucón,,False,0,,,2.0041476924752115,2.306578577231426,1.7548318684373523,0.9241683972790433,0.1700693359304349,37.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-13,pucon,Pucón,,False,0,,,1.8161504992505662,2.2999869245839832,1.7230573422102875,0.9240842982566545,-0.45270927376639214,36.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-14,pucon,Pucón,,False,0,,,1.9105060362833906,2.2933763213136187,1.6904411902483736,0.9240042942985343,-0.0661415714484469,35.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-15,pucon,Pucón,,False,0,,,1.8448523816885933,2.2864373218529312,1.6571182957240926,0.9239282844978289,-0.24955088063375724,34.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-16,pucon,Pucón,,False,0,,,1.8093221128668024,2.2793915569762353,1.6232239567875046,0.923856167947685,-0.3245279981954093,33.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-17,pucon,Pucón,,False,0,,,1.7668602160210276,2.2722554703029565,1.5888929388231892,0.9237878437412484,-0.42359306147772213,32.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-18,pucon,Pucón,,False,0,,,1.5541731645063757,2.2648201130278034,1.5542585859866878,0.9237232109716655,-1.1296174334531017,31.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-19,pucon,Pucón,,False,0,,,1.5524992158769562,2.2568930558787708,1.5194520008526122,0.9236621687320827,-1.0807502822273758,30.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-20,pucon,Pucón,,False,0,,,1.5863111306199844,2.248429819524372,1.4846012992627735,0.923604616115646,-0.9039133830855658,29.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-21,pucon,Pucón,,False,0,,,1.6782128555237925,2.2393906738113505,1.4498309456904115,0.9235504522155019,-0.5184237355227433,28.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-22,pucon,Pucón,,False,0,,,1.7915652253596384,2.2305438143650576,1.4152611726821693,0.9234995761247965,-0.05696532625481554,27.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-23,pucon,Pucón,,False,0,,,1.9514739624860504,2.221800678700778,1.3810074862448904,0.9234518869366759,0.570197485064646,26.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-24,pucon,Pucón,,False,0,,,1.8947481608901873,2.2125630517402275,1.3471802574462588,0.9234072837442868,0.4243035413477448,25.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-25,pucon,Pucón,,False,0,,,1.8833934437838205,2.20291116245205,1.313884399026988,0.923365665640775,0.4407971548409046,24.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-26,pucon,Pucón,,False,0,,,1.790509816501544,2.192649162825014,1.2812191245013014,0.923326931719287,0.16679142214158893,23.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-27,pucon,Pucón,,False,0,,,1.7858222722307595,2.182041068804721,1.24927778606919,0.9232909810729691,0.20776240625384085,22.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-28,pucon,Pucón,,False,0,,,1.8830028660044429,2.171200555354202,1.2181477866881782,0.9232577127949673,0.6121935202799432,21.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-29,pucon,Pucón,,False,0,,,1.727503223994486,2.1604010339094346,1.1879105608590677,0.9232270259784281,0.25680919968800253,20.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-11-30,pucon,Pucón,,False,0,,,1.6332758919827168,2.149265455596021,1.1586416180673431,0.9231988197164976,0.09965966949850961,19.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-12-01,pucon,Pucón,,False,0,,,1.5350723947234237,2.138459728608457,1.1304106423837905,0.9231729931023221,-0.09958487122042652,18.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-12-02,pucon,Pucón,,False,0,,,1.5999803163185913,2.1279948642565687,1.103281641453989,0.9231494452290477,0.38903033655689956,17.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-12-03,pucon,Pucón,,False,0,,,1.658332669593806,2.116888729858515,1.0773131379830163,0.9231280751898212,0.9016399104810225,16.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-12-04,pucon,Pucón,,False,0,,,1.6837880940380907,2.1063001666384014,1.052558396833333,0.9231087820777881,1.3086775331697078,15.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-12-05,pucon,Pucón,,False,0,,,1.5878573921294075,2.0952159190990414,1.0290656809826015,0.9230914649860955,1.116187550206875,14.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-12-06,pucon,Pucón,,False,0,,,1.4298253183958995,2.0845273970342295,1.0068785298162435,0.9230760230078889,0.5258831318501784,13.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-12-07,pucon,Pucón,,False,0,,,1.2674608050611154,2.0738052477694646,0.9860360535382476,0.9230623552363149,-0.19915593150568084,12.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-12-08,pucon,Pucón,,False,0,,,1.1748632492229873,2.062671566213839,0.9665732378555127,0.9230503607645195,-0.589280367798324,11.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-12-09,pucon,Pucón,,False,0,,,1.1083990572250313,2.0516658141939845,0.9485212535087879,0.9230399386856494,-0.872325573858361,10.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-12-10,pucon,Pucón,,False,0,,,1.0706021920109894,2.0411393411672596,0.9319077656717545,0.9230309880928503,-0.9916914519032799,9.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-12-11,pucon,Pucón,,False,0,,,1.052860513138955,2.030808492229968,0.9167572387050029,0.923023408079269,-0.9651592493011575,8.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-12-12,pucon,Pucón,,False,0,,,1.0389999078755836,2.0196020938537123,0.9030912322216088,0.9230170977380514,-0.9002890865322629,7.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-12-13,pucon,Pucón,,False,0,,,1.0165280582656984,2.0087240907372905,0.890928684885669,0.923011956162344,-0.9369262064031321,6.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-12-14,pucon,Pucón,,False,0,,,1.005774668555365,1.9991448358484543,0.8802861828162495,0.9230078824452929,-0.8317930183513697,5.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-12-15,pucon,Pucón,,False,0,,,0.9906663307695309,1.9901256270602692,0.8711782099005896,0.9230047756800439,-0.7749396971696666,4.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-12-16,pucon,Pucón,,False,0,,,0.9761303115202722,1.9820329687155445,0.8636173777275403,0.923002534959744,-0.6894052617142689,3.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-12-17,pucon,Pucón,,False,0,,,0.9584518900661235,1.975149898593238,0.8576146332324509,0.9230010593775395,-0.6665445764401655,2.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-12-18,pucon,Pucón,,False,0,,,0.9409868994465795,1.9685850632388038,0.8531794424966873,0.923000248026576,-0.6276845842103376,1.0,222,3.858,556,21,historical_seasonal_harmonic_analog_residual,True,False,True,0.4
2024-12-19,pucon,Pucón,0.923,True,1,raw_data/pucon/Boya Litoral Pucon dic 2024-marzo 2025.xls,2,0.923,1.9628542407498184,0.8503199494688698,0.923,-0.47847863388257816,0.0,0,3.858,556,21,observed,False,False,False,0.0
2024-12-20,pucon,Pucón,0.977,True,1,raw_data/pucon/Boya Litoral Pucon dic 2024-marzo 2025.xls,3,0.977,1.9576823062361601,0.849043108671922,0.977,-0.3543482836872836,0.0,0,3.858,556,21,observed,False,False,False,0.0
2024-12-21,pucon,Pucón,0.575,True,1,raw_data/pucon/Boya Litoral Pucon dic 2024-marzo 2025.xls,4,0.575,1.9542153960054869,0.8493547912323763,0.575,-0.2494416354935921,0.0,0,3.858,556,21,observed,False,False,False,0.0
2024-12-22,pucon,Pucón,0.496,True,1,raw_data/pucon/Boya Litoral Pucon dic 2024-marzo 2025.xls,5,0.496,1.9520498324180273,0.8512598638190081,0.496,-0.3488936161223118,0.0,0,3.858,556,21,observed,False,False,False,0.0
2024-12-23,pucon,Pucón,0.475,True,1,raw_data/pucon/Boya Litoral Pucon dic 2024-marzo 2025.xls,6,0.475,1.9514344472011769,0.854762240310346,0.475,-0.35648532241316544,0.0,0,3.858,556,21,observed,False,False,False,0.0
2024-12-24,pucon,Pucón,0.377,True,1,raw_data/pucon/Boya Litoral Pucon dic 2024-marzo 2025.xls,7,0.377,1.951842360678257,0.859864906228747,0.377,-0.3780642189484323,0.0,0,3.858,556,21,observed,False,False,False,0.0
2024-12-25,pucon,Pucón,0.4,True,1,raw_data/pucon/Boya Litoral Pucon dic 2024-marzo 2025.xls,8,0.4,1.95452555205188,0.866569916186805,0.4,-0.3518031391587882,0.0,0,3.858,556,21,observed,False,False,False,0.0
2024-12-26,pucon,Pucón,0.335,True,1,raw_data/pucon/Boya Litoral Pucon dic 2024-marzo 2025.xls,9,0.335,1.956996838255075,0.8748783647938368,0.335,-0.31753907754944416,0.0,0,3.858,556,21,observed,False,False,False,0.0
2024-12-27,pucon,Pucón,0.369,True,1,raw_data/pucon/Boya Litoral Pucon dic 2024-marzo 2025.xls,10,0.369,1.9616552115134909,0.8847903316702979,0.369,-0.3858023440676867,0.0,0,3.858,556,21,observed,False,False,False,0.0
2024-12-28,pucon,Pucón,0.338,True,1,raw_data/pucon/Boya Litoral Pucon dic 2024-marzo 2025.xls,11,0.338,1.9677085996040153,0.896304801419816,0.338,-0.3768920222485185,0.0,0,3.858,556,21,observed,False,False,False,0.0
2024-12-29,pucon,Pucón,0.333,True,1,raw_data/pucon/Boya Litoral Pucon dic 2024-marzo 2025.xls,12,0.333,1.975369409160506,0.9094195596155463,0.333,-0.46565017831708216,0.0,0,3.858,556,21,observed,False,False,False,0.0
2024-12-30,pucon,Pucón,0.463,True,1,raw_data/pucon/Boya Litoral Pucon dic 2024-marzo 2025.xls,13,0.463,1.985976609910032,0.9241310660724739,0.463,-0.4511013060604362,0.0,0,3.858,556,21,observed,False,False,False,0.0
2024-12-31,pucon,Pucón,0.41,True,1,raw_data/pucon/Boya Litoral Pucon dic 2024-marzo 2025.xls,14,0.41,1.9982106768138121,0.9404343069022107,0.41,-0.3937614294654109,0.0,0,3.858,556,21,observed,False,False,False,0.0
