station_id,station_name,model,horizon,target_data_class,n,MAPE,MSE,RMSE,Bias,MedianAbsoluteError,MAE
la_poza,La Poza,TimesFM,12,gap_filled_or_missing_observation,18.0,15.535300290470888,0.10759663054741118,0.32801925331817217,-0.08472000554169404,0.1282204605735418,0.22094821552368377
la_poza,La Poza,TimesFM,13,direct_observation,7.0,94.87241064176021,0.8789243155810395,0.9375096349270441,0.5650449627467564,0.3394239902496339,0.7035874437604633
la_poza,La Poza,TimesFM,13,gap_filled_or_missing_observation,18.0,16.491683375573615,0.11762677294142233,0.3429675975094766,-0.07686002462697211,0.14557038882416995,0.23427683989652706
la_poza,La Poza,TimesFM,14,direct_observation,7.0,109.79729768617965,1.2142264446784345,1.1019194365644136,0.40510299491882323,0.9185420932769776,0.8789771011897496
la_poza,La Poza,TimesFM,14,gap_filled_or_missing_observation,18.0,17.58494185626477,0.1353098570198358,0.36784488173663066,-0.07719503282938761,0.16048835061252065,0.25266743801319774
la_poza,La Poza,TimesFM,15,direct_observation,7.0,103.50461435209503,1.1046139609495351,1.0510061659902548,0.4645387382507325,0.6257400588989257,0.79482243510655
la_poza,La Poza,TimesFM,15,gap_filled_or_missing_observation,18.0,18.475577733643266,0.16172277508329308,0.40214770306852815,-0.08095652774869751,0.18379187791822926,0.2713812340724191
la_poza,La Poza,TimesFM,16,direct_observation,6.0,70.14827786963383,0.9142378691063247,0.9561578682970321,0.43860608514149985,0.27341459083557135,0.6379162791570029
la_poza,La Poza,TimesFM,16,gap_filled_or_missing_observation,19.0,23.187330865641613,0.21150927242056786,0.45990137249258983,-0.04790695517321812,0.2121522982607802,0.31770378706479235
la_poza,La Poza,TimesFM,17,direct_observation,6.0,62.508211474479644,0.7346084926304507,0.8570930478252934,0.5292128868103028,0.13107636165618897,0.5446764933268229
la_poza,La Poza,TimesFM,17,gap_filled_or_missing_observation,19.0,21.564190147105045,0.21733728912389638,0.46619447564712346,-0.07322053511479193,0.22784692925814243,0.3069338726952756
la_poza,La Poza,TimesFM,18,direct_observation,7.0,82.41883913599308,0.939289506952892,0.9691694934080891,0.6234014216831752,0.29092864608764646,0.6466748766217914
la_poza,La Poza,TimesFM,18,gap_filled_or_missing_observation,18.0,23.040633908726093,0.2464396052089577,0.49642683772028046,-0.09018959095961811,0.20592482867116546,0.33404201438545705
la_poza,La Poza,TimesFM,19,direct_observation,7.0,89.65803230119036,1.0167121723352135,1.0083214627960735,0.6351558123997281,0.35474042129516603,0.6543735765729634
