run_id,station_id,station_name,model,model_family,model_identifier,model_version,origin_date,target_date,horizon,context_start,context_end,context_length_used,y_true,y_true_observed,y_pred,q10,q50,q90,target_is_direct_observation,target_is_imputed,target_imputation_method,target_is_iqr_outlier,target_is_outlier_removed,prediction_source,training_site,evaluation_site,interval_method,interval_role,q10_display,q50_display,q90_display,interval_display_note
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-06-02,2024-06-09,7,2021-08-14,2024-06-02,1024,1.2810420149474748,,1.4026789665222168,1.0811474323272705,1.4026789665222168,1.834359884262085,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon,cached_foundation_model_quantiles,evaluation,1.0811474323272705,1.4026789665222168,1.834359884262085,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-06-16,2024-06-23,7,2021-08-28,2024-06-16,1024,1.0597239984733435,,1.21368408203125,0.931739330291748,1.21368408203125,1.81460964679718,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon,cached_foundation_model_quantiles,evaluation,0.931739330291748,1.21368408203125,1.81460964679718,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-06-30,2024-07-07,7,2021-09-11,2024-06-30,1024,1.2474285282780466,,1.1135292053222656,0.8673386573791504,1.1135292053222656,1.6886876821517944,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon,cached_foundation_model_quantiles,evaluation,0.8673386573791504,1.1135292053222656,1.6886876821517944,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-07-14,2024-07-21,7,2021-09-25,2024-07-14,1024,1.2364990592300051,,1.2248543500900269,0.9686301946640016,1.2248543500900269,1.8050779104232788,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon,cached_foundation_model_quantiles,evaluation,0.9686301946640016,1.2248543500900269,1.8050779104232788,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-07-28,2024-08-04,7,2021-10-09,2024-07-28,1024,1.3412490661370593,,1.2693556547164917,1.0415738821029663,1.2693556547164917,1.8046574592590332,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon,cached_foundation_model_quantiles,evaluation,1.0415738821029663,1.2693556547164917,1.8046574592590332,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-08-11,2024-08-18,7,2021-10-23,2024-08-11,1024,1.416166614840039,,1.410372018814087,1.1229760646820068,1.410372018814087,2.1366493701934814,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon,cached_foundation_model_quantiles,evaluation,1.1229760646820068,1.410372018814087,2.1366493701934814,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-08-25,2024-09-01,7,2021-11-06,2024-08-25,1024,1.3996043124938855,,1.3251981735229492,1.020665168762207,1.3251981735229492,1.8565924167633057,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon,cached_foundation_model_quantiles,evaluation,1.020665168762207,1.3251981735229492,1.8565924167633057,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-09-08,2024-09-15,7,2021-11-20,2024-09-08,1024,1.6285206646679464,,1.5854027271270752,1.1548278331756592,1.5854027271270752,2.1747848987579346,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon,cached_foundation_model_quantiles,evaluation,1.1548278331756592,1.5854027271270752,2.1747848987579346,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-09-22,2024-09-29,7,2021-12-04,2024-09-22,1024,1.7501450653023112,,1.5206396579742432,1.1739413738250732,1.5206396579742432,2.067863702774048,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon,cached_foundation_model_quantiles,evaluation,1.1739413738250732,1.5206396579742432,2.067863702774048,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-10-06,2024-10-13,7,2021-12-18,2024-10-06,1024,2.192506648821197,,1.7615714073181152,1.3797975778579712,1.7615714073181152,2.2238731384277344,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon,cached_foundation_model_quantiles,evaluation,1.3797975778579712,1.7615714073181152,2.2238731384277344,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-10-20,2024-10-27,7,2022-01-01,2024-10-20,1024,2.1506514443864297,,2.218050718307495,1.7015769481658936,2.218050718307495,2.8921079635620117,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon,cached_foundation_model_quantiles,evaluation,1.7015769481658936,2.218050718307495,2.8921079635620117,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
foundation_20260531T200051Z,pucon,Pucón,TimesFM,timesfm,google/timesfm-2.0-500m-pytorch,1.3.0,2024-11-03,2024-11-10,7,2022-01-15,2024-11-03,1024,2.04616086587426,,1.7770793437957764,1.371128797531128,1.7770793437957764,2.3457603454589844,False,True,historical_seasonal_harmonic_analog_residual,False,False,foundation_model_runtime,pucon,pucon,cached_foundation_model_quantiles,evaluation,1.371128797531128,1.7770793437957764,2.3457603454589844,Raw q10/q50/q90 values are preserved in this source table; display columns are clipped at 0 µg/L because negative chlorophyll-a is physically impossible.
