station_id,station_name,model,horizon,n,MAPE,MSE,RMSE,Bias,MedianAbsoluteError,MAE,evaluation_subset
pucon,Pucón,Chronos Large,21,7.0,167.41514765890054,1.7794906399469352,1.3339755020040418,1.0816148668697905,0.8307790222167969,1.0816148668697905,observed_targets_only
pucon,Pucón,Chronos Large,22,7.0,151.726809068308,1.7405319205472438,1.319292204383564,1.0387763425963266,0.8426660871505736,1.0387763425963266,observed_targets_only
pucon,Pucón,Chronos Large,23,7.0,184.0877634863661,1.9204691551615085,1.3858099275014264,0.9746551087924412,1.0158519268035888,1.0127558133942742,observed_targets_only
pucon,Pucón,Chronos Large,24,8.0,191.8537549648266,2.081421494106367,1.4427132404280372,0.7633022640943528,1.2423553791046142,1.1655506902933122,observed_targets_only
pucon,Pucón,Chronos Large,25,7.0,225.14032836472464,2.0116333089260183,1.4183205945504769,0.7265417254992894,0.8009688434600828,1.109223374707358,observed_targets_only
pucon,Pucón,Chronos Large,26,8.0,183.34275826335943,1.8947304442928696,1.3764920792699353,0.8358144031763077,0.9013977518081664,1.0711630250215531,observed_targets_only
pucon,Pucón,Chronos Large,27,8.0,225.85397993145148,2.114073581168226,1.453985412983303,0.9807056167721749,1.0969277691841124,1.1188502282500266,observed_targets_only
pucon,Pucón,Chronos Large,28,8.0,253.37764716674744,2.6150869592917663,1.6171230501392795,0.847134748160839,1.5770843744277954,1.3652241593003271,observed_targets_only
pucon,Pucón,Chronos Large,29,8.0,211.1849361542343,2.27688941702862,1.5089365185549124,0.8407066558003425,1.329901554107666,1.2255460692048072,observed_targets_only
pucon,Pucón,Chronos Large,30,8.0,172.12899339990858,1.9494223571182494,1.3962171597277586,0.8567802712917328,1.084129309654236,1.1228450243473054,observed_targets_only
pucon,Pucón,TimesFM,1,7.0,10.70723380518423,0.021510001004919878,0.14666288216491546,0.045791585649762864,0.09140997314453125,0.1218159381321499,observed_targets_only
pucon,Pucón,TimesFM,2,7.0,23.361835995275886,0.10142045020760249,0.3184657755671753,0.09404587718418668,0.32374220085144045,0.2709836668287005,observed_targets_only
pucon,Pucón,TimesFM,3,7.0,31.86641002128648,0.27983049150696593,0.5289900674936779,0.18403223637172153,0.43438811302185054,0.3983078804016113,observed_targets_only
pucon,Pucón,TimesFM,4,7.0,50.495324795018604,0.4753153404044669,0.689431171622278,0.3352942153385708,0.43400539112091074,0.49053711972917835,observed_targets_only
pucon,Pucón,TimesFM,5,7.0,60.605964123738474,0.38304838762232724,0.6189090301670571,0.36965782901218963,0.2869283638000488,0.4521490459442138,observed_targets_only
pucon,Pucón,TimesFM,6,6.0,125.20949365328435,0.4055575673754137,0.6368340187014303,0.48927454376220697,0.5585250644683837,0.5083999087015787,observed_targets_only
pucon,Pucón,TimesFM,7,6.0,77.58613352485627,0.49149369022382067,0.7010661097384616,0.5452387123107911,0.6509065499305726,0.5818232154846192,observed_targets_only
pucon,Pucón,TimesFM,8,6.0,57.676564210427905,0.43383447946599696,0.6586611264269335,0.5173719935417175,0.5487417449951172,0.5521655042966207,observed_targets_only
pucon,Pucón,TimesFM,9,6.0,68.47804537804146,0.40788066027778336,0.638655353283587,0.4251280469894409,0.44863129138946506,0.5158438552220662,observed_targets_only
pucon,Pucón,TimesFM,10,7.0,80.14642112071441,0.5316595455273113,0.7291498786445153,0.4381822863987514,0.3136157751083374,0.5890162154606412,observed_targets_only
pucon,Pucón,TimesFM,11,6.0,111.86027806413598,0.831879057144722,0.9120740414816781,0.5757906098365784,0.804334982395172,0.8040328946113586,observed_targets_only
pucon,Pucón,TimesFM,12,7.0,72.69978770301044,0.7249887798791382,0.8514627295889928,0.5469907260622296,0.6187545890808104,0.649739216532026,observed_targets_only
pucon,Pucón,TimesFM,13,7.0,100.2134899490636,0.9855763406815204,0.9927619758439182,0.7045858053479874,0.8894786262512206,0.8179871935163224,observed_targets_only
pucon,Pucón,TimesFM,14,7.0,109.78305473935612,1.0172099892717974,1.0085682868659898,0.5300142946924483,0.41580292749404907,0.7878609367779322,observed_targets_only
pucon,Pucón,TimesFM,15,7.0,96.1760706890802,0.9066706922875942,0.9521925710105043,0.5832199136189052,0.3516075649261474,0.671564779962812,observed_targets_only
pucon,Pucón,TimesFM,16,7.0,73.67570982005631,0.713782365335257,0.844856416993596,0.624787534713745,0.32366574001312254,0.624787534713745,observed_targets_only
pucon,Pucón,TimesFM,17,7.0,81.88699453376684,0.6739933423071113,0.8209709753134463,0.7051691588674274,0.7109588165283203,0.7051691588674274,observed_targets_only
pucon,Pucón,TimesFM,18,8.0,98.69541172601066,0.8436710173524461,0.9185156598297309,0.7950030263662338,0.5713485708236693,0.7950030263662338,observed_targets_only
pucon,Pucón,TimesFM,19,8.0,109.64608124660771,0.8262757560634959,0.9089971155419009,0.8022970607280732,0.6047116909027099,0.8022970607280732,observed_targets_only
pucon,Pucón,TimesFM,20,7.0,171.3308368580854,1.09665401733191,1.0472124986514961,0.9052577276229858,0.7918000516891479,0.9052577276229858,observed_targets_only
pucon,Pucón,TimesFM,21,7.0,142.88766811202052,1.2224913808615916,1.1056633216588092,0.9630668482780457,0.6884976167678833,0.9630668482780457,observed_targets_only
pucon,Pucón,TimesFM,22,7.0,130.237241297223,1.2117351427847018,1.1007884187184664,0.9284821112496512,0.7189666604995728,0.9284821112496512,observed_targets_only
pucon,Pucón,TimesFM,23,7.0,154.01163663361768,1.3792661789515643,1.1744216359347117,0.8788318463734218,0.8905469894409179,0.8788318463734218,observed_targets_only
pucon,Pucón,TimesFM,24,8.0,163.11569889070907,1.7755925008102285,1.332513602486004,0.6243975584506989,1.0357082295417785,1.0912683928012847,observed_targets_only
pucon,Pucón,TimesFM,25,7.0,195.49704090795223,1.704318794292366,1.3054956125136408,0.632669067655291,0.9672727327346802,1.0519862365722656,observed_targets_only
pucon,Pucón,TimesFM,26,8.0,161.63829999229839,1.5421821331711436,1.2418462598772617,0.702681841135025,1.016366451740265,1.0463111479282379,observed_targets_only
pucon,Pucón,TimesFM,27,8.0,199.40976049459974,1.6667757355981314,1.2910366902602464,0.8389225804805756,1.0014587650299072,1.103931953430176,observed_targets_only
pucon,Pucón,TimesFM,28,8.0,218.4650706974696,2.2560774469559686,1.5020244495200366,0.7053847477436064,1.2735907316207886,1.3162752737998962,observed_targets_only
pucon,Pucón,TimesFM,29,8.0,189.06880497446176,2.002603006081255,1.4151335647497219,0.7309539933204652,1.1528230028152464,1.239897966146469,observed_targets_only
pucon,Pucón,TimesFM,30,8.0,154.7579936812292,1.6740581847432623,1.2938540044159783,0.7355392382144927,1.1050743899345399,1.1189329812526703,observed_targets_only
