date,statistic,value,station_count,station_ids,source_files,source_rows,row_count
2024-02-11,mean,3.858,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,20; 6; 599,3
2024-02-11,min,1.9,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,20; 6; 599,3
2024-02-12,max,6.2,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,21; 7; 600,3
2024-02-12,mean,3.533,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,21; 7; 600,3
2024-02-12,min,1.1,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,21; 7; 600,3
2024-02-13,max,6.3,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,22; 8; 601,3
2024-02-13,mean,3.358,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,22; 8; 601,3
2024-02-13,min,1.0,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,22; 8; 601,3
2024-02-14,max,6.7,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,23; 9; 602,3
2024-02-14,mean,2.798,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,23; 9; 602,3
2024-02-14,min,0.5,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,23; 9; 602,3
2024-02-15,max,4.4,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,24; 10; 603,3
2024-02-15,mean,2.469,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,24; 10; 603,3
2024-02-15,min,0.6,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,24; 10; 603,3
2024-02-16,max,4.6,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,25; 11; 604,3
2024-02-16,mean,2.858,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,25; 11; 604,3
2024-02-16,min,0.9,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,25; 11; 604,3
2024-02-17,max,4.8,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,26; 12; 605,3
2024-02-17,mean,3.148,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,26; 12; 605,3
2024-02-17,min,0.7,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,26; 12; 605,3
2024-02-18,max,5.1,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,27; 13; 606,3
2024-02-18,mean,2.796,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,27; 13; 606,3
2024-02-18,min,0.6,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,27; 13; 606,3
2024-02-19,max,5.4,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,28; 14; 607,3
2024-02-19,mean,2.781,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,28; 14; 607,3
2024-02-19,min,0.6,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,28; 14; 607,3
2024-02-20,max,4.4,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,29; 15; 608,3
2024-02-20,mean,3.148,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,29; 15; 608,3
2024-02-20,min,1.8,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,29; 15; 608,3
2024-02-21,max,4.0,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,30; 16; 609,3
2024-02-21,mean,2.65,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,30; 16; 609,3
2024-02-21,min,0.8,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,30; 16; 609,3
2024-02-22,max,3.7,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,31; 17; 610,3
2024-02-22,mean,2.369,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,31; 17; 610,3
2024-02-22,min,0.6,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,31; 17; 610,3
2024-02-23,max,3.4,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,32; 18; 611,3
2024-02-23,mean,2.027,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,32; 18; 611,3
2024-02-23,min,0.4,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,32; 18; 611,3
2024-02-24,max,3.4,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,33; 19; 612,3
2024-02-24,mean,1.8,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,33; 19; 612,3
2024-02-24,min,0.3,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,33; 19; 612,3
2024-02-25,max,2.6,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,34; 20; 613,3
2024-02-25,mean,1.448,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,34; 20; 613,3
2024-02-25,min,0.3,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,34; 20; 613,3
2024-02-26,max,3.3,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,35; 21; 614,3
2024-02-26,mean,1.504,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,35; 21; 614,3
2024-02-26,min,0.3,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,35; 21; 614,3
2024-02-27,max,3.4,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,36; 22; 615,3
2024-02-27,mean,1.783,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,36; 22; 615,3
2024-02-27,min,0.4,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,36; 22; 615,3
2024-02-28,max,3.8,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,37; 23; 616,3
2024-02-28,mean,2.008,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,37; 23; 616,3
2024-02-28,min,0.5,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,37; 23; 616,3
2024-02-29,max,3.4,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,38; 24; 617,3
2024-02-29,mean,1.606,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,38; 24; 617,3
2024-02-29,min,0.4,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,38; 24; 617,3
2024-03-01,max,2.7,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,39; 25; 618,3
2024-03-01,mean,1.515,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,39; 25; 618,3
2024-03-01,min,0.4,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,39; 25; 618,3
2024-03-02,max,2.0,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,40; 26; 619,3
2024-03-02,mean,1.221,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,40; 26; 619,3
2024-03-02,min,0.4,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,40; 26; 619,3
2024-03-03,max,2.1,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,41; 27; 620,3
2024-03-03,mean,1.021,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,41; 27; 620,3
2024-03-03,min,0.2,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,41; 27; 620,3
2024-03-04,max,2.3,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,42; 28; 621,3
2024-03-04,mean,0.944,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,42; 28; 621,3
2024-03-04,min,0.2,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,42; 28; 621,3
2024-03-05,max,1.8,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,43; 29; 622,3
2024-03-05,mean,0.646,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,43; 29; 622,3
2024-03-05,min,0.2,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,43; 29; 622,3
2024-03-06,max,0.8,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,44; 30; 623,3
2024-03-06,mean,0.481,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,44; 30; 623,3
2024-03-06,min,0.1,2,la_poza; pucon,raw_data/la_poza/la poza(6).xls; raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,44; 30; 623,3
2024-03-07,max,0.6,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,31; 624,2
2024-03-07,mean,0.379,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,31; 624,2
2024-03-07,min,0.1,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,31; 624,2
2024-03-08,max,0.6,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,32; 625,2
2024-03-08,mean,0.423,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,32; 625,2
2024-03-08,min,0.2,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,32; 625,2
2024-03-09,max,0.7,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,33; 626,2
2024-03-09,mean,0.385,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,33; 626,2
2024-03-09,min,0.1,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,33; 626,2
2024-03-10,max,0.8,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,34; 627,2
2024-03-10,mean,0.356,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,34; 627,2
2024-03-10,min,0.0,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,34; 627,2
2024-03-11,max,1.3,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,35; 628,2
2024-03-11,mean,0.363,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,35; 628,2
2024-03-11,min,0.1,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,35; 628,2
2024-03-12,max,0.8,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,36; 629,2
2024-03-12,mean,0.5,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,36; 629,2
2024-03-12,min,0.3,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,36; 629,2
2024-03-13,max,0.7,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,37; 630,2
2024-03-13,mean,0.521,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,37; 630,2
2024-03-13,min,0.1,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,37; 630,2
2024-03-14,max,0.7,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,38; 631,2
2024-03-14,mean,0.452,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,38; 631,2
2024-03-14,min,0.1,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,38; 631,2
2024-03-15,max,0.8,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,39; 632,2
2024-03-15,mean,0.475,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,39; 632,2
2024-03-15,min,0.2,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,39; 632,2
2024-03-16,max,0.7,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,40; 633,2
2024-03-16,mean,0.527,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,40; 633,2
2024-03-16,min,0.3,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,40; 633,2
2024-03-17,max,1.0,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,41; 634,2
2024-03-17,mean,0.54,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,41; 634,2
2024-03-17,min,0.2,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,41; 634,2
2024-03-18,max,1.1,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,42; 635,2
2024-03-18,mean,0.523,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,42; 635,2
2024-03-18,min,0.1,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,42; 635,2
2024-03-19,max,1.0,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,43; 636,2
2024-03-19,mean,0.6,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,43; 636,2
2024-03-19,min,0.3,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,43; 636,2
2024-03-20,max,0.7,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,44; 637,2
2024-03-20,mean,0.611,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,44; 637,2
2024-03-20,min,0.5,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,44; 637,2
2024-03-22,max,1.2,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,45; 638,2
2024-03-22,mean,0.776,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,45; 638,2
2024-03-22,min,0.4,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,45; 638,2
2024-03-23,max,0.9,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,46; 639,2
2024-03-23,mean,0.488,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,46; 639,2
2024-03-23,min,0.3,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,46; 639,2
2024-03-24,max,0.7,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,47; 640,2
2024-03-24,mean,0.442,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,47; 640,2
2024-03-24,min,0.1,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,47; 640,2
2024-03-25,max,1.1,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,48; 641,2
2024-03-25,mean,0.546,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,48; 641,2
2024-03-25,min,0.2,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,48; 641,2
2024-03-26,max,1.0,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,49; 642,2
2024-03-26,mean,0.648,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,49; 642,2
2024-03-26,min,0.3,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,49; 642,2
2024-03-27,max,0.7,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,50; 643,2
2024-03-27,mean,0.483,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,50; 643,2
2024-03-27,min,0.1,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,50; 643,2
2024-03-28,max,1.0,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,51; 644,2
2024-03-28,mean,0.504,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,51; 644,2
2024-03-28,min,0.0,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,51; 644,2
2024-03-29,max,0.8,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,52; 645,2
2024-03-29,mean,0.46,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,52; 645,2
2024-03-29,min,0.1,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,52; 645,2
2024-03-30,max,1.1,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,53; 646,2
2024-03-30,mean,0.621,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,53; 646,2
2024-03-30,min,0.1,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,53; 646,2
2024-03-31,max,1.2,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,54; 647,2
2024-03-31,mean,0.696,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,54; 647,2
2024-03-31,min,0.1,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,54; 647,2
2024-04-01,max,1.4,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,55; 648,2
2024-04-01,mean,0.721,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,55; 648,2
2024-04-01,min,0.2,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,55; 648,2
2024-04-02,max,1.1,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,56; 649,2
2024-04-02,mean,0.908,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,56; 649,2
2024-04-02,min,0.6,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,56; 649,2
2024-04-03,max,1.4,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,57; 650,2
2024-04-03,mean,0.975,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,57; 650,2
2024-04-03,min,0.6,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,57; 650,2
2024-04-04,max,1.9,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,58; 651,2
2024-04-04,mean,1.194,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,58; 651,2
2024-04-04,min,0.4,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,58; 651,2
2024-04-05,max,1.8,2,la_poza; pucon,raw_data/la_poza/la poza(7).xls; raw_data/pucon/Fico VR litoral Pucón.xlsx,59; 652,2
